epoch,train_loss,train_acc,val_loss,val_acc,lr
42,0.548833,81.3020,1.135606,65.2800,0.089508
43,0.543975,81.4420,0.719810,76.3800,0.089022
44,0.540871,81.4680,0.877971,71.7500,0.088526
45,0.536088,81.9460,0.783358,73.1200,0.088020
46,0.542674,81.5360,0.687512,77.3200,0.087506
47,0.534496,81.7840,0.981000,70.6700,0.086982
48,0.533565,81.8540,0.826087,73.1400,0.086448
49,0.533459,81.8320,0.946060,67.7200,0.085906
50,0.534197,81.7140,0.783659,73.5900,0.085355
51,0.529275,82.0660,0.912936,70.1400,0.084796
52,0.529687,82.0920,0.706487,76.5000,0.084227
53,0.525893,82.0680,0.839775,73.1100,0.083651
54,0.528057,82.2220,0.715841,75.7400,0.083066
55,0.520288,82.4140,0.701450,76.4900,0.082472
56,0.519488,82.3420,0.671661,77.9200,0.081871
57,0.524974,82.1680,1.391138,62.9400,0.081262
58,0.518313,82.4220,0.984127,69.0400,0.080645
59,0.519537,82.2600,1.230995,61.5900,0.080021
60,0.515831,82.4700,0.953646,69.1800,0.079389
61,0.510604,82.6380,0.645982,78.5900,0.078750
62,0.511166,82.7240,0.977701,69.4400,0.078104
63,0.505052,82.9540,0.994655,70.8200,0.077451
64,0.507972,82.8380,0.889204,70.1300,0.076791
65,0.502279,83.0460,0.654230,77.8800,0.076125
66,0.508004,82.6940,0.877624,71.5200,0.075452
67,0.501529,83.0540,0.759403,74.2000,0.074773
68,0.495262,83.1880,0.958081,70.1200,0.074088
69,0.504863,82.6400,0.744829,74.1100,0.073396
70,0.495677,83.2240,0.862641,71.2400,0.072700
71,0.497730,82.9640,1.053934,68.7100,0.071997
72,0.497428,83.0280,1.065596,65.7900,0.071289
73,0.491314,83.3700,0.799161,74.8500,0.070576
74,0.490044,83.5360,0.938672,71.2200,0.069857
75,0.489062,83.6040,0.977125,69.3900,0.069134
76,0.484713,83.6520,1.041111,67.9300,0.068406
77,0.493253,83.2820,0.785850,75.2500,0.067674
78,0.482248,83.6420,0.957371,68.5400,0.066937
79,0.482361,83.6000,0.984791,69.1800,0.066196
80,0.478958,83.8940,0.713512,75.5400,0.065451
81,0.481768,83.6100,0.784958,73.8600,0.064702
82,0.479225,83.8200,1.043605,66.8500,0.063950
83,0.472824,83.9420,1.554352,59.3600,0.063194
84,0.473685,84.0260,0.844107,72.8400,0.062434
85,0.465259,84.2020,0.792840,74.3200,0.061672
86,0.475494,83.8640,0.922645,70.5300,0.060907
87,0.466717,84.2300,0.864574,71.9200,0.060139
88,0.462962,84.3160,0.989650,69.3900,0.059369
89,0.465171,84.1900,0.703788,77.1400,0.058596
90,0.463053,84.4220,1.520715,55.4800,0.057822
91,0.457727,84.4920,0.808829,72.6300,0.057045
92,0.462170,84.3500,1.085784,66.4600,0.056267
93,0.458994,84.3880,0.922547,71.1100,0.055487
94,0.446520,84.8100,0.698910,77.3900,0.054705
95,0.451140,84.6760,0.735180,76.1900,0.053923
96,0.444219,85.0660,0.890230,71.7500,0.053140
97,0.446485,84.8680,1.164249,63.1600,0.052355
98,0.447191,84.8980,0.683722,76.9200,0.051571
99,0.441335,84.9340,1.181715,66.3800,0.050785
100,0.442155,85.1100,0.793990,74.5700,0.050000
101,0.435075,85.2780,0.691498,77.0100,0.049215
102,0.431975,85.4280,0.897919,73.9900,0.048429
103,0.432017,85.4020,0.949416,68.4100,0.047645
104,0.432879,85.4780,1.090352,68.0500,0.046860
105,0.431005,85.5100,0.642568,78.4800,0.046077
106,0.426438,85.7000,1.073806,67.8500,0.045295
107,0.426554,85.6540,0.973629,68.9200,0.044513
108,0.417600,85.9660,0.788249,75.0700,0.043733
109,0.421920,85.6480,1.157210,67.8300,0.042955
110,0.419627,85.6420,0.755418,74.4900,0.042178
111,0.412350,85.9940,0.759649,75.9400,0.041404
112,0.417932,85.8180,1.012560,69.0800,0.040631
113,0.411811,86.0140,0.774179,75.0000,0.039861
114,0.403888,86.4000,0.772018,75.7700,0.039093
115,0.407513,86.2720,0.890608,73.3000,0.038328
116,0.406404,86.3000,1.188060,65.6500,0.037566
117,0.396882,86.5400,0.893725,72.6100,0.036806
