epoch,train_loss,train_acc,val_loss,val_acc,lr
176,0.762192,74.7120,0.785983,72.9800,0.003511
177,0.754366,75.1060,0.766654,73.8400,0.003228
178,0.751530,75.1320,0.744942,74.5800,0.002956
179,0.751383,75.2560,0.762592,73.9400,0.002696
180,0.744027,75.6540,0.756944,74.2200,0.002447
181,0.742228,75.8400,0.748770,74.3400,0.002210
182,0.739225,75.7160,0.742282,74.7800,0.001985
183,0.736155,75.6880,0.736039,74.8500,0.001772
184,0.734370,75.8260,0.748988,74.2400,0.001571
185,0.731597,75.9520,0.735642,74.8200,0.001382
186,0.726059,76.1980,0.741191,74.6100,0.001204
187,0.723352,76.2140,0.725730,75.3100,0.001039
188,0.723099,76.3760,0.730917,75.1400,0.000886
189,0.717683,76.5140,0.729713,74.8500,0.000745
190,0.717732,76.4160,0.729997,75.3100,0.000616
191,0.714310,76.5040,0.725574,74.9900,0.000499
192,0.715981,76.6100,0.724656,75.4500,0.000394
193,0.713421,76.7840,0.725048,75.2500,0.000302
194,0.709326,76.7480,0.725041,75.4700,0.000222
195,0.710074,76.7720,0.722517,75.6600,0.000154
196,0.709887,76.9700,0.723084,75.5500,0.000099
197,0.705778,77.0420,0.723224,75.4900,0.000056
198,0.705780,76.9100,0.721877,75.5100,0.000025
199,0.708730,76.8640,0.722500,75.5300,0.000006
200,0.707669,76.9500,0.722459,75.5800,0.000000
